Feature ID	Taxon	Confidence
Seq235	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999936284102431
Seq231	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999892857837409
Seq276	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.4;NS-Alpha-3.2.3.1.4_OTU3	0.9994914259743825
Seq243	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.2;NT-Alpha-1.1.1.2_OTU3	0.9999617911161583
Seq239	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9999153705470827
Seq284	NS;NS-Beta;NS-Beta-2;NS-Beta-2_OTU1	0.9999998867196276
Seq16	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999999071305624
Seq247	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.1;NS-Alpha-3.2.1.1;NS-Alpha-3.2.1.1.1;NS-Alpha-3.2.1.1.1.2;NS-Alpha-3.2.1.1.1.2_OTU2	0.9999999529728154
Seq251	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU10	0.9999995585570056
Seq292	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.99880968566068
Seq255	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999838805699748
Seq300	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9995645820871799
Seq24	NS;NS-Beta;NS-Beta-2;NS-Beta-2_OTU1	0.9999999888632659
Seq263	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.4;NS-Alpha-3.2.3.1.4_OTU3	0.9997522831431213
Seq267	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9997042653295787
Seq32	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.995449117840772
Seq253	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4	0.9999999729513721
Seq261	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.999993363518735
Seq48	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.2;NS-Gamma-2.3.2.2_OTU3	0.9999935000861698
Seq283	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.99953596032939
Seq269	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU5	0.999999999999801
Seq308	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.999997442991799
Seq271	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999997892765515
Seq277	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.2;NT-Alpha-1.2.1;NT-Alpha-1.2.1_OTU4	0.9999993896357624
Seq279	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999702492856455
Seq285	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.3;NS-Gamma-2.3.2.3_OTU3	0.9999979145955395
Seq287	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.2;NT-Alpha-1.1.1.2_OTU3	0.9999405728016451
Seq291	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999997663616955
Seq293	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1_OTU2	0.9995510893981954
Seq295	NT;NT-Alpha;NT-Alpha_OTU8	0.9999999450087971
Seq301	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999985786587
Seq299	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.7;NS-Alpha-3.2.3.1.7_OTU1	0.9999987183353454
Seq303	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU10	0.999999108874305
Seq56	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4	0.9999973384018297
Seq309	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.1;NS-Gamma-2.1.2;NS-Gamma-2.1.2.2;NS-Gamma-2.1.2.2_OTU3	0.9999894647076989
Seq307	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.4;NS-Alpha-3.2.3.1.4_OTU3	0.9999417611968726
Seq311	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.4;NS-Alpha-3.2.3.1.4_OTU3	0.9836648775548241
Seq317	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU12	1.0
Seq316	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4	0.9999783186519514
Seq64	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9988241600348496
Seq315	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.4;NS-Alpha-3.2.3.1.4_OTU3	0.9999983540055741
Seq319	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.Incertae_sedis;NT-Alpha-1.1.1.1.Incertae_sedis_OTU1	0.9999815484777765
Seq325	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999612305154
Seq327	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU5	0.9999999999999147
Seq323	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9999793081425778
Seq333	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999881682509725
Seq72	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.2;NT-Alpha-1.1.1.2_OTU3	0.9999517734893333
Seq335	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999974632568241
Seq343	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999911721423014
Seq349	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999970689828
Seq351	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.7;NS-Alpha-3.2.3.1.7_OTU6	0.9999154426599896
Seq357	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU13	0.9993567611320388
Seq332	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999992228354309
Seq340	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.999999985107536
Seq365	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9999191120753992
Seq348	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999952357992271
Seq331	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999998402940221
Seq356	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU12	1.0
Seq364	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU13	0.9994602171733606
Seq347	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.2;NS-Gamma-2.3.2.2_OTU3	0.9997897028834859
Seq359	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999994222268035
Seq74	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999989005806715
Seq367	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.3;NS-Gamma-2.3.2.3_OTU3	0.9999424367440339
Seq372	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU13	0.999076777892144
Seq381	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.2;NT-Alpha-1.2.1;NT-Alpha-1.2.1_OTU4	0.9999997570373591
Seq355	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9998960409406403
Seq375	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999769819064869
Seq363	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9964521343162831
Seq380	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999982507801755
Seq383	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.1;NS-Gamma-2.1.2;NS-Gamma-2.1.2.2;NS-Gamma-2.1.2.2_OTU3	0.9999995738073493
Seq391	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU7	0.999952962894376
Seq90	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.999997167388675
Seq399	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.3;NS-Alpha-3.2.3.1.3_OTU1	0.9997988828447176
Seq371	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999809843573451
Seq415	NT;NT-Alpha;NT-Alpha_OTU5	0.9999999601831185
Seq388	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999996740640673
Seq379	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3_OTU1	0.9999976759904716
Seq389	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4	0.9999917942089263
Seq98	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999997330350326
Seq423	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU13	0.7510659102074255
Seq396	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9991183316558583
Seq397	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9978006792631611
Seq387	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.2;NS-Gamma-2.3.2.2_OTU8	0.9999999998506155
Seq404	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU10	0.9999993380646602
Seq118	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9997479943527591
Seq405	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.2;NT-Alpha-1.1.1.1.2_OTU4	0.9999993945850875
Seq395	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999973985159744
Seq412	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999992475352
Seq126	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.994252801037991
Seq413	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.2;NS-Gamma-2.3.2.2_OTU3	0.9999510189211265
Seq420	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.3;NS-Gamma-2.3.2.3_OTU3	0.9999970907904552
Seq134	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.4;NS-Alpha-3.2.3.1.4_OTU3	0.9999667396878282
Seq428	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1	0.9806981057581177
Seq431	Unassigned	0.771281679167481
Seq403	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU9	0.9999997305323881
Seq436	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU1	0.9165906821367263
Seq106	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999978551521147
Seq439	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU10	0.9999995107839996
Seq419	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.4;NS-Alpha-3.2.3.1.4.2;NS-Alpha-3.2.3.1.4.2_OTU3	0.9997697634734907
Seq80	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999994426976987
Seq421	NS;NS_OTU1	1.0
Seq122	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9958627634124572
Seq429	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU6	0.9999942608232418
Seq96	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU13	0.9991033645993816
Seq142	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4	0.9999601629067864
Seq104	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9967630010519615
Seq437	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1	0.9994067333585477
Seq150	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU9	0.9999999999256772
Seq130	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999996078954241
Seq427	NS	0.739318589561433
Seq138	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999797451477107
Seq158	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU10	0.9999988624363927
Seq445	NS	0.7017181807053182
Seq444	Unassigned	0.3059614471599643
Seq435	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU1	0.8586713619031094
Seq166	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999756172812801
Seq112	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999958580277966
Seq443	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.2;NT-Alpha-1.1.1.1.2_OTU4	0.9997584010487872
Seq120	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999927635201
Seq182	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU5	0.9999999999966462
Seq162	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9938203362085216
Seq170	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999999292584
Seq136	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999940456404978
Seq144	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999936757044063
Seq160	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.3;NS-Alpha-3.2.3.1;NS-Alpha-3.2.3.1.7;NS-Alpha-3.2.3.1.7_OTU1	0.9999991371101117
Seq198	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.2;NS-Gamma-2.2.3;NS-Gamma-2.2.3_OTU3	0.9999999996225881
Seq206	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999963721962
